Patient Aadhar,Patient Name,Patient Age,Gender,Location,XOffset,YOffset,Choice,Endowment,Characteristic 1,Characteristic 2,Characteristic 3,Characteristic 4,Characteristic 5,Characteristic 6
447731216331,Abhishek Upadhyay,15,M,Bareilly,7.273,4.92,3,61288,3,2,1,2,3,2
513359772236,Abhik Dengere,72,M,Amethi,-6.1187,-6.3669,2,47612,4,3,4,3,4,3
375212337138,Ankita Dengere,61,F,Hardoi,3.316,-7.851,1,13042,1,2,1,2,3,2
437835741526,Amol Sinha,59,M,Mainpuri,7.8353,2.3643,4,90663,4,3,4,3,4,3
405602453973,Janhavi Samota,23,F,Kanpur Dehat,7.2027,2.6169,2,46842,2,1,2,1,2,1
534813554054,Jaya Mujumdar,20,F,Etah,-4.0153,6.4993,3,68744,2,3,2,1,2,1
646879225223,Divyanshi Shukla,29,F,Kanpur,9.7172,8.2346,2,45879,2,1,2,3,2,1
604154162131,Khushi Kumar,19,F,Banda,2.5985,-0.8231,3,67331,4,3,2,1,2,1
696582290858,Bikash Mehta,63,M,Tanda,-0.6803,8.9289,3,65403,4,3,4,3,4,3
552921174639,Janhavi Koshta,43,F,Uska,-8.0906,-7.0689,3,55049,4,3,4,3,4,3
600863014414,Ishita Rathod,61,F,Mau,-6.4036,-5.8756,3,71968,3,2,3,4,3,4
148281428750,Aman Bajpeyi,53,M,Kanpur Nagar,-1.2197,6.081,2,45234,2,1,2,3,2,3
556563656749,Ankit Shukla,57,M,Charkhari,-1.344,6.0964,2,31783,1,2,3,4,3,2
123807059490,Ankita Shukla,59,F,Bijnor,-1.1566,6.8628,2,33106,1,2,3,4,3,2
783504409444,Nikita Shah,67,F,Mathura,0.6062,-2.4861,3,58659,2,3,2,1,2,3
851452665734,Rhitwik Goyal,18,M,Mathura,5.725,-7.6661,1,22811,4,3,2,3,4,3
230993555775,Aryan Mahajan,75,M,Basti,2.4995,9.4215,3,63888,2,3,4,3,2,3
277951459674,Pranshu Thakur,42,M,Charkhari,8.8168,-0.2521,2,35858,3,4,3,4,3,4
380669487275,Aman Dengere,33,M,Bithur,8.5245,-5.5386,3,50796,3,2,1,2,1,2
410245313419,Divyanshi Sharma,39,F,Amroha,-5.9673,9.3276,2,34422,4,3,4,3,4,3
983081420518,Mahima Koshta,40,F,Farrukhabad,0.6163,-0.39,1,16852,1,2,1,2,3,4
165137593498,Aman Thakur,19,M,Ballia,8.1447,5.2626,3,55957,4,3,4,3,2,3
678835244745,Vishakha Shyamlal,38,F,Moradabad,-5.9788,7.1721,4,89091,2,1,2,3,4,3
353066480151,Prakhar Goswami,19,M,Bansi,4.8921,-9.5457,4,93294,2,1,2,3,2,1
171247703887,Khushi Singh,29,F,Fatehpur,2.3526,-7.5986,1,6481,1,2,1,2,1,2
494280518527,Jamal Bharti,68,M,Ambedkar Nagar,-0.6702,3.9234,1,22951,4,3,4,3,4,3
770004901923,Pravat Samota,21,M,Akbarpur,1.8408,0.875,4,90807,2,1,2,1,2,3
982978011512,Monoj Saha,59,M,Fatehpur,6.0964,-3.7189,2,30139,2,1,2,3,2,3
647083644769,Jamal Lodhi,74,M,Budaun,3.0903,-5.96,1,10393,4,3,4,3,2,3
607869939382,Pravat Singh,46,M,Bareilly,1.9974,-8.4165,1,7211,4,3,2,3,2,3
230430328348,Aman Saha,47,M,Bijnor,-9.6249,8.4136,2,38169,1,2,3,4,3,4
760441357564,Neha Rahi,44,F,Ambedkar Nagar,0.5098,-9.7874,3,55330,3,4,3,4,3,2
247388534487,Abhishek Rathod,35,M,Mau,1.1098,3.3674,3,58715,4,3,2,1,2,1
366685630785,Ashish Rahi,40,M,Varanasi,-2.7585,-4.0338,3,55066,1,2,1,2,3,2
411895359600,Adesh Goswami,30,M,Phulpur,-4.0976,3.6235,1,21510,1,2,1,2,3,2
762151922823,Janhavi Rathod,17,F,Deoria,-4.7194,-8.3002,1,6825,2,1,2,3,4,3
548624896460,Ankit Nigam,17,M,Bulandshahr,1.2455,2.5784,1,12599,4,3,2,3,2,1
770071354691,Parth Dengere,67,M,Khurja,3.3679,4.3768,3,66258,4,3,2,1,2,1
379824939578,Taarak Tyagi,23,M,Barhaj,1.4703,0.9036,4,79362,4,3,2,3,4,3
827773106331,Devraj Soni,50,M,Sultanpur,2.072,-2.8517,4,77031,3,4,3,2,1,2
600099414245,Devraj Shyamlal,43,M,Dalmau,-8.6527,2.7707,4,84186,1,2,1,2,3,4
535609222595,Adesh Kolte,68,M,Mirzapur,-5.4088,-3.6488,4,98575,3,4,3,4,3,2
733776727336,Jaya Patri,57,F,Akbarpur,2.7491,9.7134,3,53231,2,1,2,3,2,1
564971922798,Aryan Koshta,58,M,Varanasi,-8.3725,0.9939,4,81795,3,2,3,2,3,2
664569767309,Khushi Mahajan,29,F,Dalmau,-2.7155,-1.6643,1,8427,3,2,3,2,3,4
598105610755,Antara Thakur,14,F,Sarila,9.1044,-3.0303,4,82245,3,2,3,4,3,2
956203073556,Pravat Bansari,43,M,Moradabad,-7.3036,-9.3171,1,16268,1,2,3,4,3,2
919131867132,Amol Biswa,51,M,Uska,-7.7383,2.296,1,15749,4,3,4,3,4,3
152544745045,Chamanlal Khandoi,45,M,Bindki,2.008,-1.159,2,37129,1,2,1,2,1,2
219051430465,Khushi Khandoi,27,F,Saidpur,3.995,0.2853,2,38654,4,3,4,3,2,3
346988035446,Mahua Arora,32,F,Mirzapur,-7.1904,-1.7814,4,95819,2,1,2,3,4,3
649347823585,Dhairay Mehta,43,M,Ghatampur,-4.517,6.9078,3,71941,2,1,2,3,4,3
138823507994,Chamanlal Basu,71,M,Bijnor,2.2991,-9.8297,4,98743,1,2,1,2,3,2
642878195275,Devraj Rathod,16,M,Varanasi,-9.1898,5.215,4,97207,3,4,3,4,3,2
352347334968,Pravat Mujumdar,59,M,Amethi,-2.9465,6.6812,4,98754,2,3,2,1,2,1
538781371936,Pulkit Lodhi,23,M,Etawah,-9.0869,7.5918,4,85907,2,3,4,3,2,1
908024885689,Rhitwik Tyagi,29,M,Sambhal,-1.2228,-7.9627,2,36480,4,3,2,3,2,3
605269154262,Vishakha Shukla,31,F,Chandausi,-1.818,-7.0555,3,58630,1,2,3,4,3,2
635185301786,Rhythm Saha,70,M,Mughal Serai,8.2109,-5.0558,2,39318,2,1,2,3,2,1
466591285937,Neema Lodhi,13,F,Vrindavan,6.7305,-7.0465,4,93225,2,1,2,3,4,3
507043351060,Neha Khan,33,F,Bareilly,8.7204,1.0238,2,31732,3,4,3,4,3,2
241349110216,Adesh Soni,35,M,Phulpur,2.4922,-9.4558,4,80445,2,1,2,1,2,1
839459561528,Parth Shukla,14,M,Basti,3.2337,-6.4763,3,58177,2,1,2,3,2,1
946268276717,Chamanlal Sharma,39,M,Orai,-6.7057,9.606,3,59248,3,2,1,2,3,4
966051368386,Abhishek Kumar,20,M,Fatehgarh,9.2391,-7.6777,2,45144,3,2,1,2,1,2
820187080086,Mona Kolte,51,F,Barabanki,-5.0892,-8.8371,2,26631,3,4,3,4,3,4
771589691418,Janvi Shah,44,F,Bulandshahr,1.5462,5.619,2,47125,2,1,2,1,2,1
338030276066,Neha Sharma,49,F,Firozabad,4.307,0.6324,2,43304,1,2,1,2,3,2
458666651677,Devraj Saha,40,M,Kanpur Nagar,8.9583,4.2458,4,92910,2,1,2,1,2,3
987742993737,Pravat Shah,69,M,Gorakhpur,6.2278,4.2001,1,18554,2,3,2,1,2,1
500473843722,Parth Kumar,60,M,Deoria,3.5978,4.7289,3,70999,2,3,4,3,4,3
409234571138,Ankita Patri,39,F,Mehndawal,0.5323,-6.1824,1,8051,4,3,4,3,2,3
108690159127,Mahima Bharti,56,F,Orai,-0.38,9.1669,4,96505,1,2,3,4,3,2
257892292887,Ankit Upadhyay,28,M,Kanpur Dehat,4.9601,-5.6396,2,28925,3,2,1,2,3,4
824008509896,Ishita Goswami,37,F,Mughal Serai,-4.616,-1.6625,3,68769,1,2,3,2,1,2
815106702047,Arpit Vashishth,23,M,Kheri,-7.2627,-8.8247,1,19341,3,4,3,4,3,2
251383055900,Prajjwal Singh,55,M,Hamirpur,7.7971,-1.2163,4,93341,2,3,2,1,2,1
751836003184,Adesh Biswa,64,M,Shahjahanpur,-3.0473,9.414,1,9823,1,2,1,2,3,2
622594178238,Dhriti Biswa,31,F,Jigni,-5.1005,7.6154,4,91797,2,3,4,3,4,3
933216318411,Pravat Biswa,48,M,Varanasi,9.1754,2.1357,2,37506,1,2,1,2,3,4
880544967399,Taarak Bansari,30,M,Meerut,-9.3957,-2.8341,4,93271,2,1,2,3,2,3
857996143595,Pravat Saha,38,M,Charkhari,-3.9384,4.9208,2,39554,4,3,2,3,4,3
104089595512,Sushma Mujumdar,42,F,Jhansi,-2.6485,6.1287,1,6912,4,3,2,1,2,1
201241042363,Utkarsh Goswami,50,M,Orai,-1.8035,6.5909,4,97152,3,2,3,2,3,2
469303953605,Parth Shah,53,M,Bijnor,-6.0862,-6.8537,1,16794,1,2,3,4,3,4
842314967452,Adesh Mehta,23,M,Sidhauli,-1.8393,-0.2376,2,49024,1,2,3,4,3,4
331281914070,Monoj Shah,52,M,Ballia,3.1828,7.2724,4,81701,3,2,1,2,1,2
878516796548,Dhairay Barai,74,M,Mainpuri,-2.5552,-9.7366,2,46878,2,3,2,3,4,3
205896523506,Utkarsh Shukla,15,M,Etawah,2.1753,-3.5685,4,76392,3,2,3,4,3,2
933352452095,Janvi Samota,32,F,Meerut,-8.1539,-7.3173,3,62261,3,2,1,2,1,2
498197439216,Abhik Desai,31,M,Kheri,-5.357,1.5273,3,70142,2,3,2,3,2,3
314511286153,Janhavi Biswa,41,F,Nihasan,7.1593,-5.2392,4,76618,2,1,2,3,2,3
802829941791,Prakhar Yadav,47,M,Nawabganj,7.9945,-0.1657,2,34990,4,3,4,3,4,3
232985042574,Jaya Mehta,52,F,Rae Bareli,9.5369,4.5034,1,16540,4,3,4,3,4,3
738708032309,Jaya Khan,60,F,Jhansi,6.6268,3.0766,2,32603,3,4,3,4,3,2
510411476386,Ishita Singh,75,F,Basti,2.1277,9.2327,1,12054,4,3,2,1,2,1
648825784091,Adesh Tomar,14,M,Bithur,1.0706,-4.3811,1,14393,2,1,2,3,4,3
966866192750,Bikash Dengere,42,M,Kanpur Nagar,-9.7062,-0.2642,3,62452,2,3,2,3,2,3
652633983145,Dhairay Koshta,69,M,Bijnor,4.4649,-3.7707,3,69925,2,3,2,3,2,3
468232526454,Arpit Kolte,50,M,Charkhari,6.2179,0.6053,2,49331,4,3,4,3,2,1
652349379240,Aditya Saha,50,M,Saharanpur,-0.4669,-0.5201,2,30362,1,2,1,2,3,4
584301835458,Khushi Bharti,66,F,Hathras,9.256,5.614,2,28252,3,2,3,4,3,4
773208307635,Amol Yadav,12,M,Muzaffarnagar,-4.2716,-7.0491,2,41467,2,1,2,1,2,3
933614378912,Monoj Vashishth,68,M,Kanpur,-7.7042,5.852,4,76586,1,2,3,2,3,2
394949989276,Arpit Satpathy,38,M,Amroha,5.8239,-1.8247,4,96263,2,1,2,1,2,1
473273629152,Adesh Goyal,50,M,Gorakhpur,4.4246,-3.446,4,79559,3,4,3,2,3,2
511739375239,Rhythm Satpathy,70,M,Khurja,-9.9111,-6.4093,4,88330,2,1,2,1,2,1
130782331429,Prakhar Upadhyay,21,M,Khurja,-8.0971,2.5237,2,37574,1,2,1,2,1,2
123995623709,Sushma Singh,55,F,Mainpuri,3.8732,-9.7472,3,72681,4,3,4,3,4,3
371816353985,Bikash Upadhyay,37,M,Vrindavan,9.4409,-7.8478,1,19213,2,1,2,3,2,1
129408927824,Neha Samota,24,F,Prayagraj,2.6407,9.9549,4,84958,3,4,3,2,3,2
135183422649,Pulkit Mujumdar,42,M,Machhlishahr,1.0475,0.1326,1,21311,3,4,3,2,1,2
897311265558,Dhairay Patri,33,M,Vrindavan,-1.5972,6.6004,3,51085,1,2,1,2,1,2
544951366699,Sonu Garg,42,F,Basti,1.2306,-3.3507,2,41716,3,4,3,2,3,2
417814945675,Ashish Bansari,60,M,Farrukhabad,1.9978,1.2526,3,62428,2,1,2,1,2,1
456365199885,Mona Goswami,39,F,Ghazipur,-1.3005,7.9484,2,46020,2,3,2,3,2,3
307790376609,Ankit Samota,27,M,Hapur,7.9079,8.6427,4,77947,2,1,2,1,2,3
704010566555,Prakhar Mehtele,70,M,Hardoi,-6.0896,-6.4259,1,12643,2,3,2,1,2,3
412550561540,Arpit Sharma,42,M,Deoria,-5.3032,4.8444,3,67033,3,4,3,2,1,2
464629008833,Amol Soni,59,M,Farrukhabad,-4.3982,4.6035,2,43001,4,3,4,3,2,3
694072579036,Ankita Bharti,42,F,Agra,8.0238,5.5258,1,15433,4,3,2,1,2,3
356288987051,Jaya Vashishth,56,F,Bithur,6.8299,-0.7303,4,83089,4,3,2,3,4,3
483809902033,Devraj Dwivedi,39,M,Fatehpur,-8.4441,6.7373,2,36432,2,1,2,3,2,3
323501344195,Prajjwal Goswami,71,M,Prayagraj,7.836,-6.1973,2,48908,1,2,1,2,3,2
141037618942,Parth Dwivedi,73,M,Hardoi,3.029,4.5784,3,67256,3,2,1,2,1,2
960348670301,Utkarsh Basu,49,M,Chandausi,5.1908,4.5908,4,87698,3,2,3,4,3,4
381702155213,Bikash Basu,12,M,Fatehpur,3.2654,3.8038,4,99634,3,2,1,2,3,4
709018263654,Janvi Tomar,72,F,Kannauj,-2.8509,-2.3146,1,9500,4,3,2,1,2,1
945997395075,Chamanlal Kolte,22,M,Shahabad,-7.8177,-8.0274,1,16101,2,3,4,3,2,3
321443969860,Ankita Bajpeyi,49,F,Kanpur Dehat,-4.6811,-9.5255,4,99326,1,2,1,2,1,2
416544083192,Janvi Shyamlal,58,F,Mirzapur,9.7047,-2.8715,3,64548,4,3,4,3,2,1
499153362808,Utkarsh Barai,28,M,Bahraich,-6.965,-7.2266,3,54795,3,2,3,4,3,4
112173656187,Parth Thakur,67,M,Pratapgarh,2.3008,-0.8455,3,61396,3,4,3,4,3,4
243242133733,Amol Singh,67,M,Tanda,2.0394,7.361,1,19692,2,3,4,3,2,3
739937673585,Vishakha Garg,46,F,Ghaghara R.,-7.3295,-0.6453,4,92339,1,2,1,2,1,2
535927356756,Ameya Singh,25,M,Mahoba,2.2139,3.1445,4,78393,4,3,4,3,2,1
743801542285,Abhik Shah,24,M,Chandauli,6.6573,4.1924,2,39447,4,3,2,3,4,3
364623535373,Dhairay Desai,71,M,Etawah,-3.7363,-5.8902,4,98029,3,4,3,4,3,4
332696743957,Ameya Rathod,62,M,Barhaj,-8.7744,1.704,2,41816,4,3,2,1,2,3
542121558688,Devraj Mujumdar,72,M,Mehndawal,3.7118,-2.7813,2,26566,4,3,4,3,2,1
412482804609,Neha Soni,59,F,Saharanpur,-0.2365,4.4796,3,58284,4,3,2,1,2,1
462356380148,Rhitwik Sinha,59,M,Dalmau,-1.3703,-0.0317,1,5857,4,3,4,3,2,1
300624242259,Pravat Patri,12,M,Deoband,3.9181,2.0534,4,83579,2,1,2,1,2,3
512449166024,Aditya Desai,68,M,Bareilly,7.4417,4.4081,2,25366,1,2,3,2,1,2
984469590072,Janvi Chauhan,40,F,Phulpur,3.2242,-6.3947,2,42292,3,2,1,2,3,4
229710449808,Amol Shukla,53,M,Etawah,6.9018,-5.0152,1,16722,1,2,3,2,3,4
539156187939,Monoj Gupta,44,M,Hathras,8.7336,-8.9378,4,82486,3,2,3,2,1,2
700746809221,Ankit Garg,66,M,Sultanpur,-1.495,-9.117,1,11684,4,3,4,3,2,3
623665401260,Sonu Mujumdar,44,F,Banda,5.9703,3.0463,3,71885,2,3,2,1,2,1
991941146391,Arpit Gupta,58,M,Rohikhand,7.73,-7.7358,1,23492,4,3,4,3,2,1
323594990813,Dhriti Mujumdar,62,F,Farrukhabad,4.9261,-0.3458,2,28758,1,2,3,4,3,4
680988573174,Utkarsh Koshta,28,M,Hathras,-3.2862,3.939,1,17331,2,1,2,1,2,3
457256541299,Prajjwal Bharti,48,M,Ambedkar Nagar,1.5594,-1.9312,3,60879,3,2,3,2,1,2
741212287642,Dhriti Saha,27,F,Amethi,-8.7966,9.52,4,82087,2,3,2,1,2,1
858559845611,Neema Shukla,15,F,Kamasin,-9.531,-3.2852,3,61034,3,2,1,2,1,2
186787775092,Devraj Nigam,24,M,Lakhimpur Kheri,7.6034,-0.3415,3,59552,3,2,3,4,3,4
959405808430,Pulkit Dwivedi,41,M,Padrauna,-4.1765,1.5366,4,92952,3,2,1,2,1,2
912804565568,Neema Goyal,19,F,Uska,0.9425,1.0439,2,29534,2,3,4,3,2,3
